DR,Offense,Date_Rept,Monthstamp,Yearstamp,Block
1609521     ,THEFT - FROM MOTOR VEHICLE                            ,6/19/2016,6,2016,17300 Blk ANSEL                                                                           
1609505     ,THEFT - FROM MOTOR VEHICLE                            ,6/19/2016,6,2016,5000 Blk ALDER                                                                           
1609557     ,THEFT - FROM MOTOR VEHICLE                            ,6/20/2016,6,2016,200 Blk RODEO                                                                           
1609657     ,THEFT - FROM MOTOR VEHICLE                            ,6/21/2016,6,2016,0 Blk SAN MARINO                                                                      
1609682     ,THEFT - FROM MOTOR VEHICLE                            ,6/22/2016,6,2016,0 Blk RIVERSTONE                                                                      
1609779     ,THEFT - FROM MOTOR VEHICLE                            ,6/23/2016,6,2016,2200 Blk BARRANCA PKWY                                                                   
1609739     ,THEFT - FROM MOTOR VEHICLE                            ,6/23/2016,6,2016,0 Blk SORRENTO                                                                        
1609747     ,THEFT - FROM MOTOR VEHICLE                            ,6/23/2016,6,2016,0 Blk LINHAVEN                                                                        
1609828     ,THEFT - FROM MOTOR VEHICLE                            ,6/24/2016,6,2016,3900 Blk PARKVIEW LN                                                                     
1609805     ,THEFT - FROM MOTOR VEHICLE                            ,6/24/2016,6,2016,400 Blk DEERFIELD                                                                       
1609896     ,THEFT - FROM MOTOR VEHICLE                            ,6/25/2016,6,2016,0 Blk IRONWOOD                                                                        
1609939     ,THEFT - FROM MOTOR VEHICLE                            ,6/26/2016,6,2016,100 Blk WEATHERVANE                                                                     
1610000     ,THEFT - FROM MOTOR VEHICLE                            ,6/27/2016,6,2016,800 Blk PASEO WESTPARK                                                                  
1610040     ,THEFT - FROM MOTOR VEHICLE                            ,6/28/2016,6,2016,15300 Blk CULVER DR                                                                       
1610060     ,THEFT - FROM MOTOR VEHICLE                            ,6/29/2016,6,2016,0 Blk WOODPINE                                                                        
1610055     ,THEFT - FROM MOTOR VEHICLE                            ,6/29/2016,6,2016,0 Blk GOLDEN STAR                                                                     
1610125     ,THEFT - FROM MOTOR VEHICLE                            ,6/30/2016,6,2016,100 Blk HONORS                                                                          
1610124     ,THEFT - FROM MOTOR VEHICLE                            ,6/30/2016,6,2016,2700 Blk ALTON PKWY                                                                      
1610422     ,THEFT - FROM MOTOR VEHICLE                            ,7/6/2016,7,2016,0 Blk SPARROWHAWK                                                                     
1610543     ,THEFT - FROM MOTOR VEHICLE                            ,7/8/2016,7,2016,12000 Blk YALE CT                                                                         
1610533     ,THEFT - FROM MOTOR VEHICLE                            ,7/8/2016,7,2016,2700 Blk ALTON PKWY                                                                      
1610525     ,THEFT - FROM MOTOR VEHICLE                            ,7/8/2016,7,2016,0 Blk FAIRDAWN                                                                        
1610611     ,THEFT - FROM MOTOR VEHICLE                            ,7/9/2016,7,2016,0 Blk WINDING WAY                                                                     
1610602     ,THEFT - FROM MOTOR VEHICLE                            ,7/9/2016,7,2016,0 Blk WINDING WAY                                                                     
1610599     ,THEFT - FROM MOTOR VEHICLE                            ,7/9/2016,7,2016,0 Blk LOGANBERRY                                                                      
1610696     ,THEFT - FROM MOTOR VEHICLE                            ,7/11/2016,7,2016,18200 Blk MCDURMOTT W                                                                     
1610724     ,THEFT - FROM MOTOR VEHICLE                            ,7/11/2016,7,2016,0 Blk PACIFICA                                                                        
1610779     ,THEFT - FROM MOTOR VEHICLE                            ,7/13/2016,7,2016,3900 Blk ALTON PKWY                                                                      
1610778     ,THEFT - FROM MOTOR VEHICLE                            ,7/13/2016,7,2016,0 Blk ANZIO                                                                           
1610933     ,THEFT - FROM MOTOR VEHICLE                            ,7/15/2016,7,2016,2600 Blk MICHELSON DR                                                                    
1611093     ,THEFT - FROM MOTOR VEHICLE                            ,7/18/2016,7,2016,0 Blk SUNRIVER                                                                        
1611089     ,THEFT - FROM MOTOR VEHICLE                            ,7/18/2016,7,2016,2800 Blk KELVIN AVE                                                                      
1611151     ,THEFT - FROM MOTOR VEHICLE                            ,7/19/2016,7,2016,1100 Blk HAYES                                                                           
1611128     ,THEFT - FROM MOTOR VEHICLE                            ,7/19/2016,7,2016,3800 Blk BARRANCA PKWY                                                                   
1611208     ,THEFT - FROM MOTOR VEHICLE                            ,7/20/2016,7,2016,13300 Blk JAMBOREE RD                                                                     
1611216     ,THEFT - FROM MOTOR VEHICLE                            ,7/20/2016,7,2016,0 Blk WINTERFIELD RD                                                                  
1611169     ,THEFT - FROM MOTOR VEHICLE                            ,7/20/2016,7,2016,0 Blk GREAT LAWN                                                                      
1611355     ,THEFT - FROM MOTOR VEHICLE                            ,7/23/2016,7,2016,16400 Blk ROYAL OAK                                                                       
1611393     ,THEFT - FROM MOTOR VEHICLE                            ,7/24/2016,7,2016,2100 Blk MAIN ST                                                                         
1611441     ,THEFT - FROM MOTOR VEHICLE                            ,7/25/2016,7,2016,0 Blk FIREBIRD                                                                        
1611552     ,THEFT - FROM MOTOR VEHICLE                            ,7/27/2016,7,2016,0 Blk TOSCANY                                                                         
1611542     ,THEFT - FROM MOTOR VEHICLE                            ,7/27/2016,7,2016,0 Blk MONTELEGRO                                                                      
1611531     ,THEFT - FROM MOTOR VEHICLE                            ,7/27/2016,7,2016,0 Blk MANN ST                                                                         
1611615     ,THEFT - FROM MOTOR VEHICLE                            ,7/28/2016,7,2016,0 Blk BELCANTO                                                                        
1611578     ,THEFT - FROM MOTOR VEHICLE                            ,7/28/2016,7,2016,0 Blk STOWE                                                                           
1611582     ,THEFT - FROM MOTOR VEHICLE                            ,7/28/2016,7,2016,0 Blk STOWE                                                                           
1613633     ,THEFT - FROM MOTOR VEHICLE                            ,7/28/2016,9,2016,0 Blk MORRIS RD                                                                       
1611641     ,THEFT - FROM MOTOR VEHICLE                            ,7/29/2016,7,2016,14100 Blk CHAGALL AVE                                                                     
1611708     ,THEFT - FROM MOTOR VEHICLE                            ,7/30/2016,7,2016,ALCAMO / SORRENTO                                                               
1611707     ,THEFT - FROM MOTOR VEHICLE                            ,7/30/2016,7,2016,0 Blk FORT SUMTER                                                                     
1611711     ,THEFT - FROM MOTOR VEHICLE                            ,7/30/2016,7,2016,0 Blk SAVANNAH                                                                        
1611763     ,THEFT - FROM MOTOR VEHICLE                            ,7/31/2016,7,2016,0 Blk CHICORY WAY                                                                     
1611752     ,THEFT - FROM MOTOR VEHICLE                            ,7/31/2016,7,2016,0 Blk BROOKSTONE                                                                      
1611814     ,THEFT - FROM MOTOR VEHICLE                            ,8/1/2016,8,2016,0 Blk W YALE LOOP                                                                     
1611958     ,THEFT - FROM MOTOR VEHICLE                            ,8/4/2016,8,2016,2500 Blk MAIN ST                                                                         
1612019     ,THEFT - FROM MOTOR VEHICLE                            ,8/5/2016,8,2016,0 Blk STOWE                                                                           
1612064     ,THEFT - FROM MOTOR VEHICLE                            ,8/6/2016,8,2016,0 Blk ALONDRA                                                                         
1612066     ,THEFT - FROM MOTOR VEHICLE                            ,8/6/2016,8,2016,0 Blk FORTUNA E                                                                       
1612109     ,THEFT - FROM MOTOR VEHICLE                            ,8/7/2016,8,2016,0 Blk WILDWOOD                                                                        
1612149     ,THEFT - FROM MOTOR VEHICLE                            ,8/8/2016,8,2016,2700 Blk ALTON PKWY                                                                      
1612204     ,THEFT - FROM MOTOR VEHICLE                            ,8/8/2016,8,2016,0 Blk SHADOWLEAF                                                                      
1612199     ,THEFT - FROM MOTOR VEHICLE                            ,8/8/2016,8,2016,0 Blk NIGHTHAWK                                                                       
1612213     ,THEFT - FROM MOTOR VEHICLE                            ,8/9/2016,8,2016,13400 Blk SPECTRUM                                                                        
1612279     ,THEFT - FROM MOTOR VEHICLE                            ,8/10/2016,8,2016,2800 Blk KELVIN AVE                                                                      
1612506     ,THEFT - FROM MOTOR VEHICLE                            ,8/14/2016,8,2016,3300 Blk MICHELSON DR                                                                    
1612475     ,THEFT - FROM MOTOR VEHICLE                            ,8/14/2016,8,2016,0 Blk PALATINE                                                                        
1612558     ,THEFT - FROM MOTOR VEHICLE                            ,8/15/2016,8,2016,800 Blk SANTORINI                                                                       
1612793     ,THEFT - FROM MOTOR VEHICLE                            ,8/20/2016,8,2016,0 Blk FEDERATION WAY                                                                  
1612822     ,THEFT - FROM MOTOR VEHICLE                            ,8/21/2016,8,2016,0 Blk PERRYVILLE                                                                      
1612959     ,THEFT - FROM MOTOR VEHICLE                            ,8/23/2016,8,2016,0 Blk SOLSTICE                                                                        
1612897     ,THEFT - FROM MOTOR VEHICLE                            ,8/23/2016,8,2016,100 Blk STALLION                                                                        
1612899     ,THEFT - FROM MOTOR VEHICLE                            ,8/23/2016,8,2016,100 Blk EAGLE POINT                                                                     
1612912     ,THEFT - FROM MOTOR VEHICLE                            ,8/23/2016,8,2016,0 Blk CAPISTRANO                                                                      
1612957     ,THEFT - FROM MOTOR VEHICLE                            ,8/23/2016,8,2016,0 Blk SOLSTICE                                                                        
1613019     ,THEFT - FROM MOTOR VEHICLE                            ,8/25/2016,8,2016,0 Blk SOARING HAWK                                                                    
1613039     ,THEFT - FROM MOTOR VEHICLE                            ,8/25/2016,8,2016,0 Blk AVONDALE                                                                        
1613104     ,THEFT - FROM MOTOR VEHICLE                            ,8/26/2016,8,2016,100 Blk TECHNOLOGY DR W                                                                 
1613076     ,THEFT - FROM MOTOR VEHICLE                            ,8/26/2016,8,2016,15200 Blk TOURAINE WAY                                                                    
1613226     ,THEFT - FROM MOTOR VEHICLE                            ,8/28/2016,8,2016,14900 Blk ELM AVE                                                                         
1613278     ,THEFT - FROM MOTOR VEHICLE                            ,8/29/2016,8,2016,17600 Blk HARVARD AVE                                                                     
1613265     ,THEFT - FROM MOTOR VEHICLE                            ,8/29/2016,8,2016,3100 Blk MICHELSON DR                                                                    
1613310     ,THEFT - FROM MOTOR VEHICLE                            ,8/30/2016,8,2016,0 Blk BELMONTE                                                                        
1613311     ,THEFT - FROM MOTOR VEHICLE                            ,8/30/2016,8,2016,3900 Blk BARRANCA PKWY                                                                   
1613342     ,THEFT - FROM MOTOR VEHICLE                            ,8/31/2016,8,2016,0 Blk FORTUNA W                                                                       
1613384     ,THEFT - FROM MOTOR VEHICLE                            ,8/31/2016,8,2016,4300 Blk SPECTRUM                                                                        
1613429     ,THEFT - FROM MOTOR VEHICLE                            ,9/1/2016,9,2016,0 Blk HUNTINGTON                                                                      
1613477     ,THEFT - FROM MOTOR VEHICLE                            ,9/2/2016,9,2016,0 Blk MOUNTAIN VW                                                                     
1613450     ,THEFT - FROM MOTOR VEHICLE                            ,9/2/2016,9,2016,0 Blk RED COAT PL                                                                     
1613506     ,THEFT - FROM MOTOR VEHICLE                            ,9/3/2016,9,2016,0 Blk W YALE LOOP                                                                     
1613591     ,THEFT - FROM MOTOR VEHICLE                            ,9/5/2016,9,2016,0 Blk KARA W                                                                          
1613660     ,THEFT - FROM MOTOR VEHICLE                            ,9/6/2016,9,2016,9700 Blk TOLEDO WAY                                                                      
1613681     ,THEFT - FROM MOTOR VEHICLE                            ,9/7/2016,9,2016,0 Blk CORALWOOD                                                                       
1613680     ,THEFT - FROM MOTOR VEHICLE                            ,9/7/2016,9,2016,0 Blk MAYCREST                                                                        
1613714     ,THEFT - FROM MOTOR VEHICLE                            ,9/7/2016,9,2016,0 Blk LOQUAT                                                                          
1613715     ,THEFT - FROM MOTOR VEHICLE                            ,9/7/2016,9,2016,0 Blk FLOWERSTALK                                                                     
1613752     ,THEFT - FROM MOTOR VEHICLE                            ,9/8/2016,9,2016,0 Blk BRENTWOOD                                                                       
1613769     ,THEFT - FROM MOTOR VEHICLE                            ,9/8/2016,9,2016,100 Blk CORALWOOD                                                                       
1613817     ,THEFT - FROM MOTOR VEHICLE                            ,9/9/2016,9,2016,0 Blk SHADY CANYON DR                                                                 
1613841     ,THEFT - FROM MOTOR VEHICLE                            ,9/10/2016,9,2016,0 Blk ALEXANDRIA                                                                      
1613908     ,THEFT - FROM MOTOR VEHICLE                            ,9/11/2016,9,2016,14300 Blk SPECTRUM                                                                        
1613895     ,THEFT - FROM MOTOR VEHICLE                            ,9/11/2016,9,2016,3800 Blk ALTON PKWY                                                                      
1613927     ,THEFT - FROM MOTOR VEHICLE                            ,9/12/2016,9,2016,15200 Blk TOURAINE WAY                                                                    
1613925     ,THEFT - FROM MOTOR VEHICLE                            ,9/12/2016,9,2016,15400 Blk TOULOUSE CIR                                                                    
1613971     ,THEFT - FROM MOTOR VEHICLE                            ,9/12/2016,9,2016,18000 Blk CULVER DR                                                                       
1613922     ,THEFT - FROM MOTOR VEHICLE                            ,9/12/2016,9,2016,5300 Blk ROYALE AVE                                                                      
1614000     ,THEFT - FROM MOTOR VEHICLE                            ,9/13/2016,9,2016,13200 Blk JAMBOREE RD                                                                     
1614072     ,THEFT - FROM MOTOR VEHICLE                            ,9/14/2016,9,2016,1100 Blk ESPERANZA                                                                       
1614100     ,THEFT - FROM MOTOR VEHICLE                            ,9/15/2016,9,2016,0 Blk WOODSORREL                                                                      
1614212     ,THEFT - FROM MOTOR VEHICLE                            ,9/17/2016,9,2016,14800 Blk BURNHAM CIR                                                                     
1614322     ,THEFT - FROM MOTOR VEHICLE                            ,9/19/2016,9,2016,9100 Blk RESEARCH DR                                                                     
1614458     ,THEFT - FROM MOTOR VEHICLE                            ,9/21/2016,9,2016,7700 Blk GATEWAY                                                                         
1614501     ,THEFT - FROM MOTOR VEHICLE                            ,9/22/2016,9,2016,FONTAINE AVE / ROYALE AVE                                                       
1614484     ,THEFT - FROM MOTOR VEHICLE                            ,9/22/2016,9,2016,100 Blk NIGHTHAWK                                                                       
1614616     ,THEFT - FROM MOTOR VEHICLE                            ,9/24/2016,9,2016,13200 Blk JAMBOREE RD                                                                     
1614700     ,THEFT - FROM MOTOR VEHICLE                            ,9/26/2016,9,2016,9600 Blk IRVINE CENTER DR                                                                
1614848     ,THEFT - FROM MOTOR VEHICLE                            ,9/28/2016,9,2016,13900 Blk YALE AVE                                                                        
1614873     ,THEFT - FROM MOTOR VEHICLE                            ,9/29/2016,9,2016,0 Blk BREEZES                                                                         
1614861     ,THEFT - FROM MOTOR VEHICLE                            ,9/29/2016,9,2016,0 Blk SANCTUARY                                                                       
1614866     ,THEFT - FROM MOTOR VEHICLE                            ,9/29/2016,9,2016,0 Blk RISING SUN                                                                      
1614862     ,THEFT - FROM MOTOR VEHICLE                            ,9/29/2016,9,2016,0 Blk RISING SUN                                                                      
1614864     ,THEFT - FROM MOTOR VEHICLE                            ,9/29/2016,9,2016,0 Blk RISING SUN                                                                      
1614860     ,THEFT - FROM MOTOR VEHICLE                            ,9/29/2016,9,2016,8800 Blk RESEARCH DR                                                                     
1614867     ,THEFT - FROM MOTOR VEHICLE                            ,9/29/2016,9,2016,0 Blk SARABANDE                                                                       
1614968     ,THEFT - FROM MOTOR VEHICLE                            ,9/30/2016,9,2016,GREAT LAWN / SARABANDE                                                          
1614935     ,THEFT - FROM MOTOR VEHICLE                            ,9/30/2016,9,2016,100 Blk SANCTUARY                                                                       
1614957     ,THEFT - FROM MOTOR VEHICLE                            ,9/30/2016,9,2016,0 Blk FARMHAND                                                                        
1615106     ,THEFT - FROM MOTOR VEHICLE                            ,10/3/2016,10,2016,0 Blk APRILLA                                                                         
1615247     ,THEFT - FROM MOTOR VEHICLE                            ,10/5/2016,10,2016,17200 Blk ARMSTRONG AVE                                                                   
1615281     ,THEFT - FROM MOTOR VEHICLE                            ,10/6/2016,10,2016,0 Blk GAINESMILL                                                                      
1615279     ,THEFT - FROM MOTOR VEHICLE                            ,10/6/2016,10,2016,400 Blk HAYES                                                                           
1615300     ,THEFT - FROM MOTOR VEHICLE                            ,10/6/2016,10,2016,0 Blk RISING SUN                                                                      
1615282     ,THEFT - FROM MOTOR VEHICLE                            ,10/6/2016,10,2016,0 Blk REMINGTON                                                                       
1615402     ,THEFT - FROM MOTOR VEHICLE                            ,10/8/2016,10,2016,0 Blk BOONE                                                                           
1615407     ,THEFT - FROM MOTOR VEHICLE                            ,10/8/2016,10,2016,3600 Blk PARKVIEW LN                                                                     
1615399     ,THEFT - FROM MOTOR VEHICLE                            ,10/8/2016,10,2016,0 Blk CARVER                                                                          
1615420     ,THEFT - FROM MOTOR VEHICLE                            ,10/8/2016,10,2016,0 Blk BOONE                                                                           
1615416     ,THEFT - FROM MOTOR VEHICLE                            ,10/8/2016,10,2016,0 Blk AUTO CENTER DR                                                                  
1615491     ,THEFT - FROM MOTOR VEHICLE                            ,10/9/2016,10,2016,0 Blk KIRKLAND                                                                        
1615465     ,THEFT - FROM MOTOR VEHICLE                            ,10/9/2016,10,2016,0 Blk KIRKLAND                                                                        
1615565     ,THEFT - FROM MOTOR VEHICLE                            ,10/10/2016,10,2016,0 Blk FREMONT                                                                         
1615650     ,THEFT - FROM MOTOR VEHICLE                            ,10/12/2016,10,2016,0 Blk SALK                                                                            
1615705     ,THEFT - FROM MOTOR VEHICLE                            ,10/13/2016,10,2016,3900 Blk BARRANCA PKWY                                                                   
1615721     ,THEFT - FROM MOTOR VEHICLE                            ,10/13/2016,10,2016,4400 Blk CHARLEVILLE CIR                                                                 
1615730     ,THEFT - FROM MOTOR VEHICLE                            ,10/13/2016,10,2016,6400 Blk SPECTRUM                                                                        
1615999     ,THEFT - FROM MOTOR VEHICLE                            ,10/18/2016,10,2016,0 Blk BAYFIELD                                                                        
1616012     ,THEFT - FROM MOTOR VEHICLE                            ,10/18/2016,10,2016,0 Blk HILLGRASS                                                                       
1616024     ,THEFT - FROM MOTOR VEHICLE                            ,10/19/2016,10,2016,2300 Blk MORSE AVE                                                                       
1616137     ,THEFT - FROM MOTOR VEHICLE                            ,10/20/2016,10,2016,14100 Blk CULVER DR                                                                       
1616131     ,THEFT - FROM MOTOR VEHICLE                            ,10/20/2016,10,2016,300 Blk CANTOR                                                                          
1616231     ,THEFT - FROM MOTOR VEHICLE                            ,10/22/2016,10,2016,19400 Blk SIERRA LAGO RD                                                                  
1616237     ,THEFT - FROM MOTOR VEHICLE                            ,10/22/2016,10,2016,400 Blk CANTOR                                                                          
1616280     ,THEFT - FROM MOTOR VEHICLE                            ,10/23/2016,10,2016,4300 Blk VIRTUOSO                                                                        
1616372     ,THEFT - FROM MOTOR VEHICLE                            ,10/25/2016,10,2016,0 Blk CARVER                                                                          
1616411     ,THEFT - FROM MOTOR VEHICLE                            ,10/25/2016,10,2016,6200 Blk IRVINE BLVD                                                                     
1616426     ,THEFT - FROM MOTOR VEHICLE                            ,10/26/2016,10,2016,0 Blk HEATHERWOOD                                                                     
1616486     ,THEFT - FROM MOTOR VEHICLE                            ,10/27/2016,10,2016,0 Blk STANFORD                                                                        
1616496     ,THEFT - FROM MOTOR VEHICLE                            ,10/27/2016,10,2016,7700 Blk GATEWAY                                                                         
1616555     ,THEFT - FROM MOTOR VEHICLE                            ,10/28/2016,10,2016,0 Blk HILLGRASS                                                                       
1616625     ,THEFT - FROM MOTOR VEHICLE                            ,10/29/2016,10,2016,16800 Blk JAMBOREE RD                                                                     
1616610     ,THEFT - FROM MOTOR VEHICLE                            ,10/29/2016,10,2016,5300 Blk UNIVERSITY DR                                                                   
1616662     ,THEFT - FROM MOTOR VEHICLE                            ,10/30/2016,10,2016,11100 Blk SPECTRUM                                                                        
1616795     ,THEFT - FROM MOTOR VEHICLE                            ,11/2/2016,11,2016,6600 Blk ALTON PKWY                                                                      
1616820     ,THEFT - FROM MOTOR VEHICLE                            ,11/3/2016,11,2016,0 Blk ARGENT CIR                                                                      
1616887     ,THEFT - FROM MOTOR VEHICLE                            ,11/4/2016,11,2016,0 Blk IRON BARK WAY                                                                   
1616920     ,THEFT - FROM MOTOR VEHICLE                            ,11/4/2016,11,2016,8300 Blk MIRASOL                                                                         
1616955     ,THEFT - FROM MOTOR VEHICLE                            ,11/5/2016,11,2016,100 Blk REUNION                                                                         
1616970     ,THEFT - FROM MOTOR VEHICLE                            ,11/5/2016,11,2016,500 Blk QUAIL MEADOW                                                                    
1617169     ,THEFT - FROM MOTOR VEHICLE                            ,11/9/2016,11,2016,0 Blk PARKER                                                                          
1617179     ,THEFT - FROM MOTOR VEHICLE                            ,11/9/2016,11,2016,7300 Blk SPECTRUM                                                                        
1617170     ,THEFT - FROM MOTOR VEHICLE                            ,11/9/2016,11,2016,7700 Blk GATEWAY                                                                         
1617244     ,THEFT - FROM MOTOR VEHICLE                            ,11/10/2016,11,2016,0 Blk TIMBERLINE                                                                      
1617216     ,THEFT - FROM MOTOR VEHICLE                            ,11/10/2016,11,2016,0 Blk DEERWOOD E                                                                      
1617203     ,THEFT - FROM MOTOR VEHICLE                            ,11/10/2016,11,2016,0 Blk RED ROCK                                                                        
1617278     ,THEFT - FROM MOTOR VEHICLE                            ,11/11/2016,11,2016,0 Blk AUTO CENTER DR                                                                  
1617392     ,THEFT - FROM MOTOR VEHICLE                            ,11/14/2016,11,2016,14900 Blk SAND CANYON AVE                                                                 
1617405     ,THEFT - FROM MOTOR VEHICLE                            ,11/14/2016,11,2016,100 Blk KAZAN ST                                                                        
1617378     ,THEFT - FROM MOTOR VEHICLE                            ,11/14/2016,11,2016,100 Blk KAZAN ST                                                                        
1617389     ,THEFT - FROM MOTOR VEHICLE                            ,11/14/2016,11,2016,200 Blk TOPEKA                                                                          
1617381     ,THEFT - FROM MOTOR VEHICLE                            ,11/14/2016,11,2016,700 Blk SAN LEON                                                                        
1617425     ,THEFT - FROM MOTOR VEHICLE                            ,11/14/2016,11,2016,700 Blk SAN REMO                                                                        
1617385     ,THEFT - FROM MOTOR VEHICLE                            ,11/14/2016,11,2016,800 Blk SAN REMO                                                                        
1617432     ,THEFT - FROM MOTOR VEHICLE                            ,11/14/2016,11,2016,0 Blk TRUMAN                                                                          
1617455     ,THEFT - FROM MOTOR VEHICLE                            ,11/15/2016,11,2016,2700 Blk ALTON PKWY                                                                      
1617630     ,THEFT - FROM MOTOR VEHICLE                            ,11/18/2016,11,2016,0 Blk FAIRBANKS                                                                       
1617748     ,THEFT - FROM MOTOR VEHICLE                            ,11/21/2016,11,2016,FONTAINE AVE / ROYALE AVE                                                       
1617747     ,THEFT - FROM MOTOR VEHICLE                            ,11/21/2016,11,2016,17600 Blk FITCH                                                                           
1617735     ,THEFT - FROM MOTOR VEHICLE                            ,11/21/2016,11,2016,200 Blk BISHOP LANDING                                                                  
1617769     ,THEFT - FROM MOTOR VEHICLE                            ,11/21/2016,11,2016,0 Blk NAVIGATOR                                                                       
1617841     ,THEFT - FROM MOTOR VEHICLE                            ,11/22/2016,11,2016,0 Blk SWEET RAIN                                                                      
1617794     ,THEFT - FROM MOTOR VEHICLE                            ,11/22/2016,11,2016,0 Blk ISLAND CORAL                                                                    
1617855     ,THEFT - FROM MOTOR VEHICLE                            ,11/23/2016,11,2016,300 Blk SANTA LOUISA                                                                    
1617973     ,THEFT - FROM MOTOR VEHICLE                            ,11/26/2016,11,2016,0 Blk WHISPERING WIND                                                                 
1617970     ,THEFT - FROM MOTOR VEHICLE                            ,11/26/2016,11,2016,0 Blk SUNRIVER                                                                        
1617971     ,THEFT - FROM MOTOR VEHICLE                            ,11/26/2016,11,2016,0 Blk SUNRIVER                                                                        
1618059     ,THEFT - FROM MOTOR VEHICLE                            ,11/28/2016,11,2016,15300 Blk BARRANCA PKWY                                                                   
1618065     ,THEFT - FROM MOTOR VEHICLE                            ,11/28/2016,11,2016,2700 Blk KELVIN AVE                                                                      
1618139     ,THEFT - FROM MOTOR VEHICLE                            ,11/29/2016,11,2016,13300 Blk SPECTRUM                                                                        
1618129     ,THEFT - FROM MOTOR VEHICLE                            ,11/29/2016,11,2016,0 Blk RAVENDALE                                                                       
1618180     ,THEFT - FROM MOTOR VEHICLE                            ,11/30/2016,11,2016,18000 Blk CULVER DR                                                                       
1618185     ,THEFT - FROM MOTOR VEHICLE                            ,11/30/2016,11,2016,6600 Blk ALTON PKWY                                                                      
1618299     ,THEFT - FROM MOTOR VEHICLE                            ,12/2/2016,12,2016,16500 Blk VON KARMAN AVE                                                                  
1618340     ,THEFT - FROM MOTOR VEHICLE                            ,12/3/2016,12,2016,0 Blk FOREST HILL                                                                     
1618402     ,THEFT - FROM MOTOR VEHICLE                            ,12/4/2016,12,2016,0 Blk SHADWELL                                                                        
1618377     ,THEFT - FROM MOTOR VEHICLE                            ,12/4/2016,12,2016,2300 Blk WATERMARKE PL                                                                   
1618378     ,THEFT - FROM MOTOR VEHICLE                            ,12/4/2016,12,2016,0 Blk POTOMAC                                                                         
1618424     ,THEFT - FROM MOTOR VEHICLE                            ,12/5/2016,12,2016,0 Blk WHITFORD                                                                        
1618460     ,THEFT - FROM MOTOR VEHICLE                            ,12/5/2016,12,2016,9300 Blk PAYTON                                                                          
1618532     ,THEFT - FROM MOTOR VEHICLE                            ,12/6/2016,12,2016,3600 Blk S MALL                                                                          
1618586     ,THEFT - FROM MOTOR VEHICLE                            ,12/8/2016,12,2016,0 Blk PENDANT                                                                         
1618613     ,THEFT - FROM MOTOR VEHICLE                            ,12/8/2016,12,2016,2800 Blk MAIN ST                                                                         
1618665     ,THEFT - FROM MOTOR VEHICLE                            ,12/9/2016,12,2016,0 Blk WATERMARKE PL                                                                   
1618687     ,THEFT - FROM MOTOR VEHICLE                            ,12/10/2016,12,2016,100 Blk INTRIGUE                                                                        
1618812     ,THEFT - FROM MOTOR VEHICLE                            ,12/12/2016,12,2016,100 Blk WHITE FLOWER                                                                    
1618771     ,THEFT - FROM MOTOR VEHICLE                            ,12/12/2016,12,2016,0 Blk SUNRIVER                                                                        
1618822     ,THEFT - FROM MOTOR VEHICLE                            ,12/12/2016,12,2016,18000 Blk SKY PARK BLVD                                                                   
1618769     ,THEFT - FROM MOTOR VEHICLE                            ,12/12/2016,12,2016,0 Blk EAGLE RUN                                                                       
1618819     ,THEFT - FROM MOTOR VEHICLE                            ,12/12/2016,12,2016,400 Blk WHISPERING TRL                                                                  
1618814     ,THEFT - FROM MOTOR VEHICLE                            ,12/12/2016,12,2016,0 Blk GREENBOUGH                                                                      
1618794     ,THEFT - FROM MOTOR VEHICLE                            ,12/12/2016,12,2016,0 Blk MISTY RUN                                                                       
1618851     ,THEFT - FROM MOTOR VEHICLE                            ,12/13/2016,12,2016,0 Blk WILDBROOK                                                                       
1618905     ,THEFT - FROM MOTOR VEHICLE                            ,12/14/2016,12,2016,13800 Blk SOLITAIRE WAY                                                                   
1618929     ,THEFT - FROM MOTOR VEHICLE                            ,12/14/2016,12,2016,0 Blk RANA                                                                            
1618910     ,THEFT - FROM MOTOR VEHICLE                            ,12/14/2016,12,2016,0 Blk MADRONA                                                                         
1618907     ,THEFT - FROM MOTOR VEHICLE                            ,12/14/2016,12,2016,5100 Blk WALNUT AVE                                                                      
1618975     ,THEFT - FROM MOTOR VEHICLE                            ,12/15/2016,12,2016,0 Blk PALATINE                                                                        
1619081     ,THEFT - FROM MOTOR VEHICLE                            ,12/16/2016,12,2016,100 Blk PINEVIEW                                                                        
1619114     ,THEFT - FROM MOTOR VEHICLE                            ,12/17/2016,12,2016,400 Blk HAYES                                                                           
1619126     ,THEFT - FROM MOTOR VEHICLE                            ,12/17/2016,12,2016,500 Blk SAN LEON                                                                        
1619200     ,THEFT - FROM MOTOR VEHICLE                            ,12/19/2016,12,2016,0 Blk PORTSIDE                                                                        
1619233     ,THEFT - FROM MOTOR VEHICLE                            ,12/19/2016,12,2016,0 Blk ALDERWOOD                                                                       
1619214     ,THEFT - FROM MOTOR VEHICLE                            ,12/19/2016,12,2016,0 Blk TECHNOLOGY DR                                                                   
1619323     ,THEFT - FROM MOTOR VEHICLE                            ,12/21/2016,12,2016,100 Blk CORALWOOD                                                                       
1619362     ,THEFT - FROM MOTOR VEHICLE                            ,12/21/2016,12,2016,13700 Blk JAMBOREE RD                                                                     
1619333     ,THEFT - FROM MOTOR VEHICLE                            ,12/21/2016,12,2016,0 Blk SOLSTICE                                                                        
